Plate	Well	Conf	GeneID	Entrez_gene_ID
4	N14	unknown	unknown	NA
4	N16	unknown	unknown	NA
4	N18	unknown	unknown	NA
4	N20	unknown	unknown	NA
4	N22	unknown	unknown	NA
4	O22	unknown	unknown	NA
4	P04	unknown	unknown	NA
4	P06	unknown	unknown	NA
4	P08	unknown	unknown	NA
4	P10	unknown	unknown	NA
4	P12	unknown	unknown	NA
4	P14	unknown	unknown	NA
4	P16	unknown	unknown	NA
4	P18	unknown	unknown	NA
4	P20	unknown	unknown	NA
4	P22	unknown	unknown	NA
7	A08	unknown	unknown	NA
7	A10	unknown	unknown	NA
7	A12	unknown	unknown	NA
7	A14	unknown	unknown	NA
7	A16	unknown	unknown	NA
7	A18	unknown	unknown	NA
7	A20	unknown	unknown	NA
7	A22	unknown	unknown	NA
7	C16	unknown	unknown	NA
7	C18	unknown	unknown	NA
7	C20	unknown	unknown	NA
7	C22	unknown	unknown	NA
7	E04	unknown	unknown	NA
7	E06	unknown	unknown	NA
7	E08	unknown	unknown	NA
7	E10	unknown	unknown	NA
7	E12	unknown	unknown	NA
7	E14	unknown	unknown	NA
7	E16	unknown	unknown	NA
7	E18	unknown	unknown	NA
7	E20	unknown	unknown	NA
7	E22	unknown	unknown	NA
7	G04	unknown	unknown	NA
7	G06	unknown	unknown	NA
7	G08	unknown	unknown	NA
7	G10	unknown	unknown	NA
7	G12	unknown	unknown	NA
7	G14	unknown	unknown	NA
7	G16	unknown	unknown	NA
7	G18	unknown	unknown	NA
7	G20	unknown	unknown	NA
7	G22	unknown	unknown	NA
7	I04	unknown	unknown	NA
7	I06	unknown	unknown	NA
7	I08	unknown	unknown	NA
7	I10	unknown	unknown	NA
7	I12	unknown	unknown	NA
7	I14	unknown	unknown	NA
7	I16	unknown	unknown	NA
7	I18	unknown	unknown	NA
7	I20	unknown	unknown	NA
7	I22	unknown	unknown	NA
7	K04	unknown	unknown	NA
7	K06	unknown	unknown	NA
7	K08	unknown	unknown	NA
7	K10	unknown	unknown	NA
7	K12	unknown	unknown	NA
7	K14	unknown	unknown	NA
7	K16	unknown	unknown	NA
7	K18	unknown	unknown	NA
7	K20	unknown	unknown	NA
7	K22	unknown	unknown	NA
7	M04	unknown	unknown	NA
7	M06	unknown	unknown	NA
7	M08	unknown	unknown	NA
7	M10	unknown	unknown	NA
7	M12	unknown	unknown	NA
7	M14	unknown	unknown	NA
7	M16	unknown	unknown	NA
7	M18	unknown	unknown	NA
7	M20	unknown	unknown	NA
7	M22	unknown	unknown	NA
7	O04	unknown	unknown	NA
7	O06	unknown	unknown	NA
7	O08	unknown	unknown	NA
7	O10	unknown	unknown	NA
7	O12	unknown	unknown	NA
7	O14	unknown	unknown	NA
7	O16	unknown	unknown	NA
7	O18	unknown	unknown	NA
7	O20	unknown	unknown	NA
7	O22	unknown	unknown	NA
6	N17	sample	UQCR	NA
6	M22	sample	UQCRFS1	NA
1	K10	sample	URKL1	54963
6	O04	sample	UVRAG	NA
3	M18	sample	VHL	NA
2	H10	sample	VRK1	7443
2	E17	sample	VRK2	7444
2	H18	sample	VRK3	51231
3	A04	sample	WAS	NA
4	E16	sample	WBP11	NA
6	J04	sample	WBSCR14	NA
7	K03	sample	WBSCR22	NA
2	M08	sample	WEE1	7465
2	D10	sample	WNK4	65266
3	M20	sample	WRN	NA
7	J14	sample	WRN	NA
3	M22	sample	WT1	NA
7	L13	sample	XAB2	NA
6	O06	sample	XDH	NA
3	O06	sample	XPA	NA
7	H13	sample	XPA	NA
3	O08	sample	XPC	NA
7	H05	sample	XPC	NA
7	D11	sample	XRCC1	NA
7	N11	sample	XRCC2	NA
7	N13	sample	XRCC3	NA
7	B16	sample	XRCC4	NA
7	B10	sample	XRCC5	NA
7	B08	sample	XRCC6	NA
3	A07	sample	XYLB	9942
1	P17	sample	YES1	7525
2	J14	sample	ZAK	51776
2	M07	sample	ZAP70	7535
3	A08	sample	ZNFN1A1	NA
