Plate	Well	Conf	GeneID	Entrez_gene_ID_ks	Entrez_gene_ID_ts	Entrez_gene_ID_dr	Entrez_gene_ID_met
6	J10	sample	PIPOX	NA	NA	NA	51268
6	D06	sample	PISD	NA	NA	NA	23761
6	G21	sample	PITX2	NA	NA	NA	5308
2	G06	sample	PKIA	5569	NA	NA	NA
2	A21	sample	PKIB	5570	NA	NA	NA
2	H06	sample	PKLR	5313	NA	NA	5313
6	I03	sample	PKLR	5313	NA	NA	5313
1	O19	sample	PKM2	5315	NA	NA	5315
6	I05	sample	PKM2	5315	NA	NA	5315
2	L03	sample	PKMYT1	9088	NA	NA	NA
1	K21	sample	PKN3	29941	NA	NA	NA
6	I07	sample	PLAUR	NA	NA	NA	5329
6	I09	sample	PLD2	NA	NA	NA	5338
1	M01	pos	plk1	NA	NA	NA	NA
1	M02	pos	plk1	NA	NA	NA	NA
1	M23	pos	plk1	NA	NA	NA	NA
1	M24	pos	plk1	NA	NA	NA	NA
1	N01	pos	plk1	NA	NA	NA	NA
1	N02	pos	plk1	NA	NA	NA	NA
1	N23	pos	plk1	NA	NA	NA	NA
1	N24	pos	plk1	NA	NA	NA	NA
1	O01	pos	plk1	NA	NA	NA	NA
1	O02	pos	plk1	NA	NA	NA	NA
1	O23	pos	plk1	NA	NA	NA	NA
1	O24	pos	plk1	NA	NA	NA	NA
1	P01	pos	plk1	NA	NA	NA	NA
1	P02	pos	plk1	NA	NA	NA	NA
1	P23	pos	plk1	NA	NA	NA	NA
1	P24	pos	plk1	NA	NA	NA	NA
1	E11	sample	PLK1	5347	NA	NA	NA
2	M01	pos	plk1	NA	NA	NA	NA
2	M02	pos	plk1	NA	NA	NA	NA
2	M23	pos	plk1	NA	NA	NA	NA
2	M24	pos	plk1	NA	NA	NA	NA
2	N01	pos	plk1	NA	NA	NA	NA
2	N02	pos	plk1	NA	NA	NA	NA
2	N23	pos	plk1	NA	NA	NA	NA
2	N24	pos	plk1	NA	NA	NA	NA
2	O01	pos	plk1	NA	NA	NA	NA
2	O02	pos	plk1	NA	NA	NA	NA
2	O23	pos	plk1	NA	NA	NA	NA
2	O24	pos	plk1	NA	NA	NA	NA
2	P01	pos	plk1	NA	NA	NA	NA
2	P02	pos	plk1	NA	NA	NA	NA
2	P23	pos	plk1	NA	NA	NA	NA
2	P24	pos	plk1	NA	NA	NA	NA
3	M01	pos	plk1	NA	NA	NA	NA
3	M02	pos	plk1	NA	NA	NA	NA
3	M23	pos	plk1	NA	NA	NA	NA
3	M24	pos	plk1	NA	NA	NA	NA
3	O01	pos	plk1	NA	NA	NA	NA
3	O02	pos	plk1	NA	NA	NA	NA
3	O23	pos	plk1	NA	NA	NA	NA
3	O24	pos	plk1	NA	NA	NA	NA
4	M01	pos	plk1	NA	NA	NA	NA
4	M02	pos	plk1	NA	NA	NA	NA
4	M23	pos	plk1	NA	NA	NA	NA
4	M24	pos	plk1	NA	NA	NA	NA
4	N01	pos	plk1	NA	NA	NA	NA
4	N02	pos	plk1	NA	NA	NA	NA
4	N23	pos	plk1	NA	NA	NA	NA
4	N24	pos	plk1	NA	NA	NA	NA
4	O01	pos	plk1	NA	NA	NA	NA
4	O02	pos	plk1	NA	NA	NA	NA
4	O23	pos	plk1	NA	NA	NA	NA
4	O24	pos	plk1	NA	NA	NA	NA
4	P01	pos	plk1	NA	NA	NA	NA
4	P02	pos	plk1	NA	NA	NA	NA
4	P23	pos	plk1	NA	NA	NA	NA
4	P24	pos	plk1	NA	NA	NA	NA
5	M01	pos	plk1	NA	NA	NA	NA
5	M02	pos	plk1	NA	NA	NA	NA
5	M23	pos	plk1	NA	NA	NA	NA
5	M24	pos	plk1	NA	NA	NA	NA
5	N01	pos	plk1	NA	NA	NA	NA
5	N02	pos	plk1	NA	NA	NA	NA
5	N23	pos	plk1	NA	NA	NA	NA
5	N24	pos	plk1	NA	NA	NA	NA
5	O01	pos	plk1	NA	NA	NA	NA
5	O02	pos	plk1	NA	NA	NA	NA
5	O23	pos	plk1	NA	NA	NA	NA
5	O24	pos	plk1	NA	NA	NA	NA
5	P01	pos	plk1	NA	NA	NA	NA
5	P02	pos	plk1	NA	NA	NA	NA
5	P23	pos	plk1	NA	NA	NA	NA
5	P24	pos	plk1	NA	NA	NA	NA
6	M01	pos	plk1	NA	NA	NA	NA
6	M02	pos	plk1	NA	NA	NA	NA
6	M23	pos	plk1	NA	NA	NA	NA
6	M24	pos	plk1	NA	NA	NA	NA
6	N01	pos	plk1	NA	NA	NA	NA
6	N02	pos	plk1	NA	NA	NA	NA
6	N23	pos	plk1	NA	NA	NA	NA
6	N24	pos	plk1	NA	NA	NA	NA
6	O01	pos	plk1	NA	NA	NA	NA
6	O02	pos	plk1	NA	NA	NA	NA
6	O23	pos	plk1	NA	NA	NA	NA
6	O24	pos	plk1	NA	NA	NA	NA
6	P01	pos	plk1	NA	NA	NA	NA
6	P02	pos	plk1	NA	NA	NA	NA
6	P23	pos	plk1	NA	NA	NA	NA
6	P24	pos	plk1	NA	NA	NA	NA
7	M01	pos	plk1	NA	NA	NA	NA
7	M02	pos	plk1	NA	NA	NA	NA
7	M23	pos	plk1	NA	NA	NA	NA
7	M24	pos	plk1	NA	NA	NA	NA
7	N01	pos	plk1	NA	NA	NA	NA
7	N02	pos	plk1	NA	NA	NA	NA
7	N23	pos	plk1	NA	NA	NA	NA
7	N24	pos	plk1	NA	NA	NA	NA
7	O01	pos	plk1	NA	NA	NA	NA
7	O02	pos	plk1	NA	NA	NA	NA
7	O23	pos	plk1	NA	NA	NA	NA
7	O24	pos	plk1	NA	NA	NA	NA
7	P01	pos	plk1	NA	NA	NA	NA
7	P02	pos	plk1	NA	NA	NA	NA
7	P23	pos	plk1	NA	NA	NA	NA
7	P24	pos	plk1	NA	NA	NA	NA
1	O09	sample	PLK2	10769	NA	NA	NA
3	G03	sample	PLK3	1263	NA	NA	NA
1	P09	sample	PLK4	10733	NA	NA	NA
6	I11	sample	PMAIP1	NA	NA	NA	5366
6	I13	sample	PMM2	NA	NA	NA	5373
3	I20	sample	PMS1	NA	5378	5378	NA
7	H03	sample	PMS1	NA	5378	5378	NA
3	I22	sample	PMS2	NA	5395	5395	NA
7	F15	sample	PMS2	NA	5395	5395	NA
2	F15	sample	PMVK	10654	NA	NA	NA
2	H16	sample	PNCK	139728	NA	NA	NA
1	H09	sample	PNKP	11284	NA	11284	NA
7	D13	sample	PNKP	11284	NA	11284	NA
6	I15	sample	PNLIP	NA	NA	NA	5406
6	I17	sample	PNLIPRP2	NA	NA	NA	5408
7	D08	sample	POLB	NA	NA	5423	NA
7	D12	sample	POLD1	NA	NA	5424	NA
7	D14	sample	POLE	NA	NA	5426	NA
7	D10	sample	POLG	NA	NA	5428	NA
7	F04	sample	POLH	NA	NA	5429	NA
7	F06	sample	POLI	NA	NA	11201	NA
7	F10	sample	POLK	NA	NA	51426	NA
7	F12	sample	POLL	NA	NA	27343	NA
7	F14	sample	POLM	NA	NA	27434	NA
7	F16	sample	POLN	NA	NA	353497	NA
7	F08	sample	POLQ	NA	NA	10721	NA
4	D05	sample	PON1	NA	NA	NA	NA
4	C20	sample	PON2	NA	NA	NA	NA
4	F11	sample	PPAP2A	NA	NA	NA	NA
4	A22	sample	PPAP2B	NA	NA	NA	NA
4	E08	sample	PPAP2C	NA	NA	NA	NA
4	P05	sample	PPAPDC1	NA	NA	NA	NA
4	F07	sample	PPAPDC2	NA	NA	NA	NA
6	I19	sample	PPAT	NA	NA	NA	5471
4	H19	sample	PPEF1	NA	NA	NA	NA
4	B20	sample	PPEF2	NA	NA	NA	NA
4	M05	sample	PPFIA1	NA	NA	NA	NA
4	P19	sample	PPFIA2	NA	NA	NA	NA
4	O06	sample	PPFIA3	NA	NA	NA	NA
4	I04	sample	PPFIA4	NA	NA	NA	NA
4	M16	sample	PPFIBP2	NA	NA	NA	NA
6	I21	sample	PPID	NA	NA	NA	5481
4	K03	sample	PPM1A	NA	NA	NA	NA
4	G15	sample	PPM1B	NA	NA	NA	NA
4	F03	sample	PPM1D	NA	NA	NA	NA
4	G12	sample	PPM1E	NA	NA	NA	NA
4	G16	sample	PPM1F	NA	NA	NA	NA
4	O18	sample	PPM1G	NA	NA	NA	NA
4	B12	sample	PPM1H	NA	NA	NA	NA
4	O14	sample	PPM1L	NA	NA	NA	NA
4	A14	sample	PPM2C	NA	NA	NA	NA
6	K03	sample	PPOX	NA	NA	NA	5498
4	P15	sample	PPP1CA	NA	NA	NA	5499
6	K05	sample	PPP1CA	NA	NA	NA	5499
4	D17	sample	PPP1CB	NA	NA	NA	NA
4	K07	sample	PPP1CC	NA	NA	NA	5501
6	K07	sample	PPP1CC	NA	NA	NA	5501
4	I16	sample	PPP1R12A	NA	NA	NA	NA
4	M18	sample	PPP1R12B	NA	NA	NA	NA
4	D14	sample	PPP1R12C	NA	NA	NA	NA
4	K10	sample	PPP1R13B	NA	NA	NA	NA
4	M07	sample	PPP1R14B	NA	NA	NA	NA
4	L05	sample	PPP1R15B	NA	NA	NA	NA
4	B03	sample	PPP1R16B	NA	NA	NA	NA
4	E18	sample	PPP1R1A	NA	NA	NA	NA
4	C15	sample	PPP1R1B	NA	NA	NA	NA
4	E10	sample	PPP1R1C	NA	NA	NA	NA
4	E14	sample	PPP1R2	NA	NA	NA	NA
4	C05	sample	PPP1R3A	NA	NA	NA	NA
7	C11	sample	PPP1R3B	NA	NA	NA	79660
4	A07	sample	PPP1R3C	NA	NA	NA	5507
6	K09	sample	PPP1R3C	NA	NA	NA	5507
4	B15	sample	PPP1R3D	NA	NA	NA	5509
6	K11	sample	PPP1R3D	NA	NA	NA	5509
4	C10	sample	PPP1R7	NA	NA	NA	NA
4	I12	sample	PPP1R8	NA	NA	NA	NA
4	J19	sample	PPP2CA	NA	NA	NA	NA
4	H13	sample	PPP2CB	NA	NA	NA	NA
4	H09	sample	PPP2CZ	NA	NA	NA	NA
4	A16	sample	PPP2R1A	NA	NA	NA	NA
4	G18	sample	PPP2R1B	NA	NA	NA	NA
4	K17	sample	PPP2R2A	NA	NA	NA	NA
4	C08	sample	PPP2R2B	NA	NA	NA	NA
4	B08	sample	PPP2R2C	NA	NA	NA	NA
4	D09	sample	PPP2R2D	NA	NA	NA	NA
4	M13	sample	PPP2R3A	NA	NA	NA	NA
4	E21	sample	PPP2R4	NA	NA	NA	NA
4	J09	sample	PPP2R5A	NA	NA	NA	NA
4	P11	sample	PPP2R5B	NA	NA	NA	NA
4	M04	sample	PPP2R5D	NA	NA	NA	NA
4	H11	sample	PPP2R5E	NA	NA	NA	NA
4	A17	sample	PPP3CA	NA	NA	NA	NA
4	L21	sample	PPP3CB	NA	NA	NA	NA
4	J15	sample	PPP3CC	NA	NA	NA	NA
4	M11	sample	PPP3R1	NA	NA	NA	NA
4	M20	sample	PPP3R2	NA	NA	NA	NA
4	G19	sample	PPP4C	NA	NA	NA	NA
4	P21	sample	PPP4R1	NA	NA	NA	NA
4	E04	sample	PPP5C	NA	NA	NA	NA
4	C22	sample	PPP6C	NA	NA	NA	NA
4	I11	sample	PR48	NA	NA	NA	NA
1	A18	sample	PRKAA1	5562	NA	NA	5562
6	K13	sample	PRKAA1	5562	NA	NA	5562
3	K11	sample	PRKAA2	5563	NA	NA	5563
6	K15	sample	PRKAA2	5563	NA	NA	5563
3	C09	sample	PRKAB1	5564	NA	NA	5564
6	K17	sample	PRKAB1	5564	NA	NA	5564
2	H19	sample	PRKAB2	5565	NA	NA	5565
6	K19	sample	PRKAB2	5565	NA	NA	5565
2	M19	sample	PRKACA	5566	NA	NA	5566
6	K21	sample	PRKACA	5566	NA	NA	5566
1	P06	sample	PRKACB	5567	NA	NA	5567
6	M03	sample	PRKACB	5567	NA	NA	5567
3	O19	sample	PRKACG	5568	NA	NA	5568
6	M05	sample	PRKACG	5568	NA	NA	5568
1	H13	sample	PRKAG1	5571	NA	NA	5571
6	M07	sample	PRKAG1	5571	NA	NA	5571
2	M16	sample	PRKAG2	51422	NA	NA	51422
6	J16	sample	PRKAG2	51422	NA	NA	51422
1	I03	sample	PRKAG3	53632	NA	NA	53632
6	L12	sample	PRKAG3	53632	NA	NA	53632
1	N16	sample	PRKAR1A	5573	5573	NA	5573
3	O10	sample	PRKAR1A	5573	5573	NA	5573
6	M09	sample	PRKAR1A	5573	5573	NA	5573
2	A17	sample	PRKAR1B	5575	NA	NA	5575
6	M11	sample	PRKAR1B	5575	NA	NA	5575
1	H08	sample	PRKAR2A	5576	NA	NA	5576
6	M13	sample	PRKAR2A	5576	NA	NA	5576
3	G19	sample	PRKAR2B	5577	NA	NA	5577
6	M15	sample	PRKAR2B	5577	NA	NA	5577
3	C03	sample	PRKCA	5578	NA	NA	NA
3	G09	sample	PRKCB1	5579	NA	NA	NA
2	H03	sample	PRKCD	5580	NA	NA	NA
1	C16	sample	PRKCE	5581	NA	NA	NA
2	F11	sample	PRKCG	5582	NA	NA	NA
2	B06	sample	PRKCH	5583	NA	NA	NA
2	C16	sample	PRKCI	5584	NA	NA	5584
6	M17	sample	PRKCI	5584	NA	NA	5584
1	M04	sample	PRKCL1	5585	NA	NA	NA
1	J21	sample	PRKCL2	5586	NA	NA	NA
1	D11	sample	PRKCM	5587	NA	NA	NA
1	I17	sample	PRKCN	23683	NA	NA	NA
2	M14	sample	PRKCQ	5588	NA	NA	NA
2	F21	sample	PRKCSH	5589	NA	NA	NA
1	J14	sample	PRKCZ	5590	NA	NA	5590
6	M19	sample	PRKCZ	5590	NA	NA	5590
2	P03	sample	PRKD2	25865	NA	NA	NA
3	E09	sample	PRKDC	5591	NA	5591	NA
7	B12	sample	PRKDC	5591	NA	5591	NA
1	G22	sample	PRKG1	5592	NA	NA	NA
1	J11	sample	PRKG2	5593	NA	NA	NA
2	J07	sample	PRKR	5610	NA	NA	NA
3	O05	sample	PRKWNK1	65125	NA	NA	NA
1	A15	sample	PRKWNK2	65268	NA	NA	NA
1	J12	sample	PRKWNK3	65267	NA	NA	NA
2	A13	sample	PRKX	5613	NA	NA	5613
6	O13	sample	PRKX	5613	NA	NA	5613
2	M03	sample	PRKY	5616	NA	NA	5616
6	O15	sample	PRKY	5616	NA	NA	5616
6	L20	sample	PRMT7	NA	NA	NA	54496
6	O17	sample	PRODH	NA	NA	NA	5625
3	E11	sample	PRPF4B	8899	NA	NA	NA
2	I13	sample	PRPS1	5631	NA	NA	5631
6	O19	sample	PRPS1	5631	NA	NA	5631
2	B20	sample	PRPS1L1	221823	NA	NA	221823
7	O09	sample	PRPS1L1	221823	NA	NA	221823
2	K20	sample	PRPS2	5634	NA	NA	5634
6	O21	sample	PRPS2	5634	NA	NA	5634
6	A04	sample	PRPSAP2	NA	NA	NA	5636
1	C12	sample	PSKH1	5681	NA	NA	NA
3	A17	sample	PSKH2	85481	NA	NA	NA
4	E17	sample	PSPH	NA	NA	NA	5723
6	A06	sample	PSPH	NA	NA	NA	5723
4	N13	sample	PSPHL	NA	NA	NA	NA
3	K04	sample	PTCH	NA	5727	NA	NA
3	K06	sample	PTEN	NA	5728	5728	5728
4	N21	sample	PTEN	NA	5728	5728	5728
6	A08	sample	PTEN	NA	5728	5728	5728
7	C14	sample	PTEN	NA	5728	5728	5728
1	A17	sample	PTK2	5747	NA	NA	NA
2	M21	sample	PTK2B	2185	NA	NA	NA
1	L22	sample	PTK6	5753	NA	NA	NA
2	M11	sample	PTK7	5754	NA	NA	NA
1	G16	sample	PTK9	5756	NA	NA	NA
2	J04	sample	PTK9L	11344	NA	NA	NA
4	L09	sample	PTP4A1	NA	NA	NA	NA
4	B17	sample	PTP4A2	NA	NA	NA	NA
4	E12	sample	PTP4A3	NA	NA	NA	NA
4	C11	sample	PTPDC1	NA	NA	NA	NA
4	J07	sample	PTPLA	NA	NA	NA	NA
4	E22	sample	PTPLB	NA	NA	NA	NA
4	J11	sample	PTPMT1	NA	NA	NA	NA
4	K06	sample	PTPN1	NA	NA	NA	5770
6	A10	sample	PTPN1	NA	NA	NA	5770
4	M03	sample	PTPN11	NA	NA	NA	NA
4	B09	sample	PTPN12	NA	NA	NA	NA
4	I17	sample	PTPN13	NA	NA	NA	NA
4	C06	sample	PTPN14	NA	NA	NA	NA
4	K21	sample	PTPN18	NA	NA	NA	NA
4	G09	sample	PTPN2	NA	NA	NA	NA
4	D13	sample	PTPN20A	NA	NA	NA	NA
4	I05	sample	PTPN21	NA	NA	NA	NA
4	M12	sample	PTPN22	NA	NA	NA	NA
4	A18	sample	PTPN23	NA	NA	NA	NA
4	B18	sample	PTPN3	NA	NA	NA	NA
4	M14	sample	PTPN4	NA	NA	NA	NA
4	C07	sample	PTPN5	NA	NA	NA	NA
4	O11	sample	PTPN6	NA	NA	NA	NA
4	B16	sample	PTPN7	NA	NA	NA	NA
4	B07	sample	PTPN9	NA	NA	NA	NA
4	D10	sample	PTPNS1	NA	NA	NA	NA
4	M09	sample	PTPRA	NA	NA	NA	NA
4	L03	sample	PTPRB	NA	NA	NA	NA
4	F05	sample	PTPRC	NA	NA	NA	NA
4	E11	sample	PTPRD	NA	NA	NA	NA
4	N07	sample	PTPRE	NA	NA	NA	NA
4	B14	sample	PTPRF	NA	NA	NA	5792
6	A12	sample	PTPRF	NA	NA	NA	5792
4	O08	sample	PTPRG	NA	NA	NA	NA
4	G13	sample	PTPRH	NA	NA	NA	NA
4	A11	sample	PTPRJ	NA	NA	NA	NA
4	P03	sample	PTPRK	NA	NA	NA	NA
4	L19	sample	PTPRM	NA	NA	NA	NA
4	N05	sample	PTPRN	NA	NA	NA	NA
4	B10	sample	PTPRN2	NA	NA	NA	NA
4	C21	sample	PTPRO	NA	NA	NA	NA
4	K22	sample	PTPRR	NA	NA	NA	NA
4	N11	sample	PTPRS	NA	NA	NA	NA
4	G03	sample	PTPRT	NA	NA	NA	NA
4	B11	sample	PTPRU	NA	NA	NA	NA
4	J05	sample	PTPRZ1	NA	NA	NA	NA
2	N04	sample	PXK	54899	NA	NA	NA
6	A14	sample	PYCR1	NA	NA	NA	5831
6	H06	sample	PYCR2	NA	NA	NA	29920
7	C05	sample	PYCRL	NA	NA	NA	65263
2	K10	sample	PYCS	5832	NA	NA	5832
6	A16	sample	PYCS	5832	NA	NA	5832
6	A18	sample	PYGB	NA	NA	NA	5834
6	A20	sample	PYGL	NA	NA	NA	5836
6	A22	sample	PYGM	NA	NA	NA	5837
6	C04	sample	QDPR	NA	NA	NA	5860
7	P08	sample	RAD1	NA	NA	5810	NA
7	P14	sample	RAD17	NA	NA	5884	NA
7	H20	sample	RAD18	NA	NA	56852	NA
7	H11	sample	RAD23A	NA	NA	5886	NA
7	H07	sample	RAD23B	NA	NA	5887	NA
7	P07	sample	RAD50	NA	NA	10111	NA
7	L21	sample	RAD51	NA	NA	5888	NA
7	N05	sample	RAD51C	NA	NA	5889	NA
7	N03	sample	RAD51L1	NA	NA	5890	NA
7	N07	sample	RAD51L3	NA	NA	5892	NA
7	N15	sample	RAD52	NA	NA	5893	NA
7	N19	sample	RAD54B	NA	NA	25788	NA
7	N17	sample	RAD54L	NA	NA	8438	NA
7	P10	sample	RAD9A	NA	NA	5883	NA
2	F19	sample	RAF1	5894	NA	NA	5894
6	C06	sample	RAF1	5894	NA	NA	5894
2	O17	sample	RAGE	5891	NA	NA	NA
7	A04	sample	RALP	NA	NA	NA	399694
5	N15	sample	RAPGEF1	NA	NA	NA	2889
7	A03	sample	Raptor	NA	NA	NA	57521
3	K08	sample	RB1	NA	5925	NA	NA
6	C08	sample	RBBP4	NA	NA	NA	5928
7	P13	sample	RBBP8	NA	NA	5932	NA
2	G08	sample	RBKS	64080	NA	NA	NA
7	N20	sample	RDM1	NA	NA	201299	NA
7	N14	sample	RECQL	NA	NA	5965	NA
3	K10	sample	RECQL4	NA	9401	9401	NA
7	J16	sample	RECQL4	NA	9401	9401	NA
7	N16	sample	RECQL5	NA	NA	9400	NA
1	F05	sample	RELA	5970	NA	NA	NA
6	C10	sample	RENBP	NA	NA	NA	5973
2	B03	sample	RET	5979	NA	NA	NA
7	D22	sample	REV1	NA	NA	51455	NA
7	D18	sample	REV3L	NA	NA	5980	NA
1	P14	sample	RFK	55312	NA	NA	NA
1	O03	sample	RFP	5987	NA	NA	NA
6	C12	sample	RHEB	NA	NA	NA	6009
6	B10	sample	RHOQ	NA	NA	NA	23433
7	O11	sample	RICTOR	NA	NA	NA	253260
1	E18	sample	RIOK1	83732	NA	NA	NA
1	I04	sample	RIOK2	55781	NA	NA	NA
3	E13	sample	RIOK3	8780	NA	NA	NA
1	F19	sample	RIPK1	8737	NA	NA	NA
1	M06	sample	RIPK2	8767	NA	NA	NA
2	J09	sample	RIPK3	11035	NA	NA	NA
1	M17	sample	RSEL	6041	NA	NA	NA
4	P13	sample	RNGTT	NA	NA	NA	NA
1	I21	sample	ROCK1	6093	NA	NA	NA
2	L16	sample	ROCK2	9475	NA	NA	NA
2	K11	sample	ROR1	4919	NA	NA	NA
1	N20	sample	ROR2	4920	NA	NA	NA
6	C14	sample	RORC	NA	NA	NA	6097
2	C15	sample	ROS1	6098	NA	NA	NA
3	A09	sample	RP6-213H19.1	51765	NA	NA	NA
7	H15	sample	RPA1	NA	NA	6117	NA
7	H17	sample	RPA2	NA	NA	6118	NA
7	H19	sample	RPA3	NA	NA	6119	NA
7	N12	sample	RPA4	NA	NA	29935	NA
6	C16	sample	RPE	NA	NA	NA	6120
6	P17	sample	RPIA	NA	NA	NA	22934
6	C18	sample	RPS6	NA	NA	NA	6194
2	D12	sample	RPS6KA1	6195	NA	NA	NA
2	I14	sample	RPS6KA2	6196	NA	NA	NA
1	L03	sample	RPS6KA3	6197	NA	NA	NA
1	A20	sample	RPS6KA4	8986	NA	NA	NA
2	N19	sample	RPS6KA5	9252	NA	NA	NA
2	M15	sample	RPS6KA6	27330	NA	NA	NA
1	P12	sample	RPS6KB1	6198	NA	NA	6198
6	C20	sample	RPS6KB1	6198	NA	NA	6198
1	E06	sample	RPS6KB2	6199	NA	NA	NA
2	B07	sample	RPS6KC1	26750	NA	NA	NA
2	M13	sample	RPS6KL1	83694	NA	NA	NA
6	C22	sample	RRM2	NA	NA	NA	6241
6	H16	sample	RRM2B	NA	NA	50484	50484
7	D06	sample	RRM2B	NA	NA	50484	50484
1	N06	sample	RYK	6259	NA	NA	NA
4	N17	sample	SACM1L	NA	NA	NA	NA
5	O12	sample	SARDH	NA	NA	NA	1757
2	P04	sample	SAST	22983	NA	NA	NA
6	E04	sample	SAT	NA	NA	NA	6303
7	I21	sample	SAT2	NA	NA	NA	112483
3	K12	sample	SBDS	NA	51119	NA	NA
4	I10	sample	SBF1	NA	NA	NA	NA
2	E16	sample	SBK1	388228	NA	NA	NA
1	F12	sample	SCAP1	8631	NA	NA	NA
2	H17	sample	SCYL1	57410	NA	NA	NA
6	E06	sample	SDHA	NA	NA	NA	6389
3	K14	sample	SDHB	NA	6390	NA	6390
6	E08	sample	SDHB	NA	6390	NA	6390
3	K16	sample	SDHC	NA	6391	NA	6391
6	E10	sample	SDHC	NA	6391	NA	6391
3	K18	sample	SDHD	NA	6392	NA	6392
6	E12	sample	SDHD	NA	6392	NA	6392
4	O13	sample	SET	NA	NA	NA	NA
7	J10	sample	SETMAR	NA	NA	6419	NA
7	I17	sample	SFXN1	NA	NA	NA	94081
7	K13	sample	SFXN2	NA	NA	NA	118980
7	E17	sample	SFXN3	NA	NA	NA	81855
7	K15	sample	SFXN4	NA	NA	NA	119559
7	I19	sample	SFXN5	NA	NA	NA	94097
2	L20	sample	SGK	6446	NA	NA	NA
1	O20	sample	SGK2	10110	NA	NA	NA
2	O20	sample	SGKL	23678	NA	NA	NA
6	F11	sample	SGPL1	NA	NA	NA	8879
4	C03	sample	SGPP1	NA	NA	NA	NA
4	E20	sample	SGPP2	NA	NA	NA	NA
6	E14	sample	SHC1	NA	NA	NA	6464
6	D12	sample	SHC2	NA	NA	NA	25759
6	L10	sample	SHC3	NA	NA	NA	53358
7	P05	sample	SHFM1	NA	NA	7979	NA
6	E16	sample	SHMT2	NA	NA	NA	6472
1	E01	neg	sicon1	NA	NA	NA	NA
1	E02	neg	sicon1	NA	NA	NA	NA
1	E23	neg	sicon1	NA	NA	NA	NA
1	E24	neg	sicon1	NA	NA	NA	NA
1	F01	neg	sicon1	NA	NA	NA	NA
1	F02	neg	sicon1	NA	NA	NA	NA
1	F23	neg	sicon1	NA	NA	NA	NA
1	F24	neg	sicon1	NA	NA	NA	NA
1	G01	neg	sicon1	NA	NA	NA	NA
1	G02	neg	sicon1	NA	NA	NA	NA
1	G23	neg	sicon1	NA	NA	NA	NA
1	G24	neg	sicon1	NA	NA	NA	NA
1	H01	neg	sicon1	NA	NA	NA	NA
1	H02	neg	sicon1	NA	NA	NA	NA
1	H23	neg	sicon1	NA	NA	NA	NA
1	H24	neg	sicon1	NA	NA	NA	NA
2	E01	neg	sicon1	NA	NA	NA	NA
2	E02	neg	sicon1	NA	NA	NA	NA
2	E23	neg	sicon1	NA	NA	NA	NA
2	E24	neg	sicon1	NA	NA	NA	NA
2	F01	neg	sicon1	NA	NA	NA	NA
2	F02	neg	sicon1	NA	NA	NA	NA
2	F23	neg	sicon1	NA	NA	NA	NA
2	F24	neg	sicon1	NA	NA	NA	NA
2	G01	neg	sicon1	NA	NA	NA	NA
2	G02	neg	sicon1	NA	NA	NA	NA
2	G23	neg	sicon1	NA	NA	NA	NA
2	G24	neg	sicon1	NA	NA	NA	NA
2	H01	neg	sicon1	NA	NA	NA	NA
2	H02	neg	sicon1	NA	NA	NA	NA
2	H23	neg	sicon1	NA	NA	NA	NA
2	H24	neg	sicon1	NA	NA	NA	NA
3	E01	neg	sicon1	NA	NA	NA	NA
3	E02	neg	sicon1	NA	NA	NA	NA
3	E23	neg	sicon1	NA	NA	NA	NA
3	E24	neg	sicon1	NA	NA	NA	NA
3	G01	neg	sicon1	NA	NA	NA	NA
3	G02	neg	sicon1	NA	NA	NA	NA
3	G23	neg	sicon1	NA	NA	NA	NA
3	G24	neg	sicon1	NA	NA	NA	NA
4	E01	neg	sicon1	NA	NA	NA	NA
4	E02	neg	sicon1	NA	NA	NA	NA
4	E23	neg	sicon1	NA	NA	NA	NA
4	E24	neg	sicon1	NA	NA	NA	NA
4	F01	neg	sicon1	NA	NA	NA	NA
4	F02	neg	sicon1	NA	NA	NA	NA
4	F23	neg	sicon1	NA	NA	NA	NA
4	F24	neg	sicon1	NA	NA	NA	NA
4	G01	neg	sicon1	NA	NA	NA	NA
4	G02	neg	sicon1	NA	NA	NA	NA
4	G23	neg	sicon1	NA	NA	NA	NA
4	G24	neg	sicon1	NA	NA	NA	NA
4	H01	neg	sicon1	NA	NA	NA	NA
4	H02	neg	sicon1	NA	NA	NA	NA
4	H23	neg	sicon1	NA	NA	NA	NA
4	H24	neg	sicon1	NA	NA	NA	NA
5	E01	neg	sicon1	NA	NA	NA	NA
5	E02	neg	sicon1	NA	NA	NA	NA
5	E23	neg	sicon1	NA	NA	NA	NA
5	E24	neg	sicon1	NA	NA	NA	NA
5	F01	neg	sicon1	NA	NA	NA	NA
5	F02	neg	sicon1	NA	NA	NA	NA
5	F23	neg	sicon1	NA	NA	NA	NA
5	F24	neg	sicon1	NA	NA	NA	NA
5	G01	neg	sicon1	NA	NA	NA	NA
5	G02	neg	sicon1	NA	NA	NA	NA
5	G23	neg	sicon1	NA	NA	NA	NA
5	G24	neg	sicon1	NA	NA	NA	NA
5	H01	neg	sicon1	NA	NA	NA	NA
5	H02	neg	sicon1	NA	NA	NA	NA
5	H23	neg	sicon1	NA	NA	NA	NA
5	H24	neg	sicon1	NA	NA	NA	NA
6	E01	neg	sicon1	NA	NA	NA	NA
6	E02	neg	sicon1	NA	NA	NA	NA
6	E23	neg	sicon1	NA	NA	NA	NA
